0
0
0.0
0.0
-0.5
-1.5
-1.5
-1.5
-1.5
-2.0
-1.5
-2.0
-2.0
-2.0
-1.5
-3.5
-3.0
-3.0
-3.0
-2.5
-4.5
-5.5
14.5
14.5
14.5
15.5
13.5
14.5
12.5
12.5
12.5
12.5
-7.5
-7.5
-7.5
-7.5
-8.0
-7.5
-7.5
-10.5
-9.0
-7.5
-87.5
-87.5
-91.5
-87.5
-90.0
-92.0
-88.0
-88.0
-88.0
-88.0
-68.0
-69.0
-69.0
-69.0
-69.0
-70.0
-69.0
-69.0
-69.5
-69.5
-70.5
-70.5
-70.5
-69.5
-69.5
-70.0
-70.0
-70.0
-70.0
-70.5
-70.0
-70.0
-69.0
-71.0
-70.0
-69.5
-70.0
-69.5
-69.5
-69.5
-90.5
-90.5
-89.5
-89.5
-91.5
-89.5
-89.5
-92.5
-91.5
-93.0
-113.0
-113.0
-111.0
-111.0
-112.0
-112.0
-113.0
-113.0
-113.0
-113.0
-113.0
-113.0
-113.5
-113.5
-112.0
-114.0
-114.0
-111.5
-114.0
-116.5
-231.5
-237.5
-237.5
-237.5
-234.5
-231.5
-237.5
-237.5
-237.5
-237.5
-117.5
-111.5
-115.0
-118.5
-118.5
-118.5
-114.5
-112.5
-114.5
-112.5
-51.0
-51.0
-51.0
-52.0
-52.0
-52.0
-50.0
-50.0
-52.5
-52.5
6.0
6.0
9.0
6.0
8.0
6.0
7.0
7.0
4.0
4.0
65.0
66.5
66.5
66.5
62.5
62.5
67.5
64.5
68.0
65.0
-51.5
-51.5
-55.0
-59.0
-50.0
-54.5
-58.5
-50.5
-50.5
-50.5
69.5
63.5
66.0
63.0
63.0
68.0
68.0
63.0
66.0
66.0
209.5
209.5
202.5
206.5
210.5
210.5
210.5
210.5
200.5
200.5
430.5
430.5
430.5
419.5
425.5
419.5
419.5
432.5
426.0
432.5
746.5
731.5
745.5
745.5
745.5
745.5
729.5
746.5
728.5
746.5
1097.0
1088.0
1088.0
1106.0
1096.5
1096.5
1096.5
1106.5
1085.5
1105.5
675.0
664.5
674.5
665.0
665.0
665.0
675.0
685.0
685.0
664.0
264.0
264.0
264.0
243.0
264.0
244.0
265.0
265.0
265.0
265.0
703.0
726.0
702.0
702.0
702.0
724.0
702.0
725.0
725.0
725.0
213.0
213.0
213.0
213.0
226.0
212.5
199.0
199.0
199.0
225.0
792.0
765.0
765.0
752.5
739.5
739.5
764.5
752.0
739.0
764.0
238.0
263.0
237.0
237.0
237.0
237.0
263.0
249.5
262.5
236.5
789.5
776.0
789.5
789.5
776.5
803.5
803.5
777.5
790.0
778.0
318.0
341.0
318.0
318.0
318.0
341.0
318.0
318.0
328.5
317.5
-81.5
-92.0
-103.0
-82.0
-82.0
-105.0
-94.0
-94.0
-83.5
-103.5
306.5
316.5
316.5
316.5
316.5
292.5
292.5
315.5
315.5
315.5
-204.5
-230.5
-217.5
-230.0
-206.0
-206.0
-232.0
-232.0
-232.0
-209.0
189.0
199.5
210.5
200.0
200.0
211.5
211.5
211.5
200.5
190.0
-210.0
-220.5
-231.5
-231.5
-210.5
-210.5
-210.5
-210.5
-233.5
-210.5
249.5
226.5
249.5
249.5
249.5
249.5
225.5
225.5
225.5
249.5
-250.5
-250.5
-276.5
-276.5
-276.5
-248.5
-276.5
-276.5
-276.5
-251.5
256.0
243.0
268.0
268.0
268.0
268.0
268.0
241.0
268.0
268.0
-252.0
-252.0
-252.0
-252.0
-280.0
-266.5
-252.5
-280.5
-251.5
-266.5
368.5
337.5
367.5
367.5
367.5
337.5
353.0
337.5
368.5
337.5
957.5
988.5
988.5
973.5
988.5
958.5
958.5
988.5
988.5
1018.5
388.5
418.5
403.0
387.0
387.0
403.5
420.5
420.5
420.5
420.5
1084.5
1084.5
1084.5
1101.5
1118.0
1101.5
1118.5
1118.5
1118.5
1118.5
1818.5
1783.5
1801.5
1820.0
1783.0
1801.5
1819.5
1819.5
1783.5
1801.0
2538.5
2520.5
2520.5
2520.5
2502.5
2537.5
2501.5
2537.5
2501.5
2501.5
1817.5
1799.5
1782.0
1816.0
1798.5
1815.5
1780.5
1780.5
1780.5
1817.5
2520.5
2520.5
2557.5
2521.5
2521.5
2556.5
2539.0
2557.0
2557.0
2522.0
1862.0
1895.0
1895.0
1878.0
1878.0
1878.0
1861.0
1877.5
1893.5
1893.5
1273.5
1258.0
